"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Τελικό","Αποτέλεσμα",":","Μπόντο Γκλιμτ","3.35","|","Ισοπαλία","3.60","|","Λάτσιο","2.18","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Αποτέλεσμα","και","Over/Under","5.5",":","Over None","26.00","|","Under None","2.11","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Αποτέλεσμα","Και","Να","Σκοράρουν","Και","Οι","Δύο","Ομάδες","(6πλής","Επιλογής)",":","1 Και Ναι","5.90","|","1 Και Όχι","5.40","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Αποτέλεσμα","Και","Να","Σκοράρουν","Και","Οι","Δύο","Ομάδες","(6πλής","Επιλογής)",":","Ισοπαλία Και Ναι","4.30","|","Ισοπαλία Και Όχι","10.00","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Αποτέλεσμα","Και","Να","Σκοράρουν","Και","Οι","Δύο","Ομάδες","(6πλής","Επιλογής)",":","2 Και Ναι","4.00","|","2 Και Όχι","3.65","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Να","Σκοράρουν","Και","Οι","Δύο","Ομάδες","και","Over/Under","2.5",":","Ναι και Over 2.5","2.21","|","Όχι και Under 2.5","2.40","|","Ναι και Under 2.5","6.50","|","Όχι και Over 2.5","9.50","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Να","Σκοράρουν","Και","Οι","Δύο","Ομάδες","και","Over/Under","3.5",":","Όχι και Under 3.5","2.08","|","Ναι και Under 3.5","3.10","|","Ναι και Over 3.5","3.35","|","Όχι και Over 3.5","26.00","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Να","Σκοράρουν","Και","Οι","Δύο","Ομάδες","και","Over/Under","4.5",":","Όχι και Under 4.5","1.98","|","Ναι και Under 4.5","2.21","|","Ναι και Over 4.5","6.10","|","Όχι και Over 4.5","41.00","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Να","Σκοράρουν","Και","Οι","Δύο","Ομάδες","και","Over/Under","5.5",":","Ναι και Under 5.5","1.82","|","Όχι και Under 5.5","1.95","|","Ναι και Over 5.5","12.50","|","Όχι και Over 5.5","80.00","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Οποτεδήποτε","Σκόρερ",":","Kasper Hogh","3.25","|","Andreas Klausen Helmersen","4.00","|","Jeppe Kjaer","4.00","|","Jens Hauge Petter","4.50","|","Patrick Berg","4.50","|","Sondre Sorli","5.00","|","Ulrik Saltnes","5.50","|","Ole Didrik Blomberg","5.50","|","Daniel Joshua Bassi Jakobsen","5.50","|","Haakon Evjen","6.00","|","Fredrik Sjovold","6.50","|","Sondre Auklend","6.50","|","Isak Maatta","7.50","|","Syver Skundberg Skeide","8.50","|","Sondre Brunstad Fet","9.00","|","Gaute Hoberg Vetti","10.00","|","Haitam Alesami","11.00","|","Bjorkan Fredrik Andre","15.00","|","Jostein Gundersen","15.00","|","Villads Nielsen","17.00","|","Odin Luras Bjortuft","17.00","|","Brede Mathias Moe","17.00","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Οποτεδήποτε","Σκόρερ",":","Castellanos Valentin","2.75","|","Boulaye Dia","3.50","|","Arijon Ibrahimovic","3.75","|","Pedro Rodriguez Ledesma","3.75","|","Gustav Isaksen","4.00","|","Mattia Zaccagni","4.00","|","Loum Tchaouna","4.50","|","Tijjani Noslin","4.50","|","Oluwafisayo Dele-Bashiru","5.50","|","Matias Vecino Vecino","6.00","|","Toma Basic","6.50","|","Samuel Gigot","7.50","|","Oliver Provstgaard","8.50","|","Tavares Nuno","8.50","|","Matteo Guendouzi","8.50","|","Nicolo Rovella","9.00","|","Reda Belahyane","10.00","|","Adam Marusic","11.00","|","Manuel Lazzari","11.00","|","Alessandro Milani","13.00","|","Filipe Bordon","13.00","|","Luca Pellegrini","13.00","|","Mario Gila Fuentes","15.00","|","Patric Gabarron Gil","17.00","|","Alessio Romagnoli","17.00","|","Elseid Hysaj","21.00","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Παίκτης","Να","Σκοράρει","Το","1ο","Γκολ",":","Kasper Hogh","6.90","|","Jeppe Kjaer","8.75","|","Andreas Klausen Helmersen","8.75","|","Patrick Berg","9.75","|","Jens Hauge Petter","9.75","|","Sondre Sorli","10.50","|","Ole Didrik Blomberg","11.50","|","Daniel Joshua Bassi Jakobsen","11.50","|","Ulrik Saltnes","11.50","|","Haakon Evjen","12.50","|","Fredrik Sjovold","14.50","|","Sondre Auklend","14.50","|","Isak Maatta","16.50","|","Syver Skundberg Skeide","18.50","|","Sondre Brunstad Fet","20.00","|","Gaute Hoberg Vetti","22.00","|","Haitam Alesami","25.00","|","Jostein Gundersen","33.00","|","Bjorkan Fredrik Andre","33.00","|","Villads Nielsen","40.00","|","Brede Mathias Moe","40.00","|","Odin Luras Bjortuft","40.00","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Παίκτης","Να","Σκοράρει","Το","1ο","Γκολ",":","Castellanos Valentin","5.40","|","Boulaye Dia","7.40","|","Pedro Rodriguez Ledesma","7.90","|","Arijon Ibrahimovic","7.90","|","Mattia Zaccagni","8.25","|","Gustav Isaksen","8.25","|","Tijjani Noslin","9.75","|","Loum Tchaouna","9.75","|","Oluwafisayo Dele-Bashiru","11.50","|","Matias Vecino Vecino","12.50","|","Toma Basic","14.50","|","Samuel Gigot","16.50","|","Oliver Provstgaard","18.50","|","Matteo Guendouzi","18.50","|","Tavares Nuno","18.50","|","Nicolo Rovella","20.00","|","Reda Belahyane","22.00","|","Adam Marusic","25.00","|","Manuel Lazzari","25.00","|","Luca Pellegrini","28.00","|","Alessandro Milani","28.00","|","Filipe Bordon","28.00","|","Mario Gila Fuentes","33.00","|","Alessio Romagnoli","40.00","|","Patric Gabarron Gil","40.00","|","Elseid Hysaj","50.00","|"
"Μπόντο Γκλιμτ","Λάτσιο","Europa League","Παίκτης","Να","Σκοράρει","Το","1ο","Γκολ",":"
